2019-12-25 09:11:39,926 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() -   初始化计划任务缓存Start ......
2019-12-25 09:11:39,946 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() -   初始化数据源缓存 ......
2019-12-25 09:11:39,951 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() -   初始化Action缓存 ......
2019-12-25 09:11:40,287 ERROR [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() - Action加入缓存异常(com.shxiv.hfwh.workflow.action.HfKhAction)：java.lang.NoClassDefFoundError: com/shxiv/jqkj/workflow/action/ClAction
2019-12-25 09:11:40,329 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() -   初始化浏览框缓存 ......
2019-12-25 09:11:41,060 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() -   初始化HR缓存 ......
2019-12-25 09:11:41,065 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() -   初始化短信缓存 ......
2019-12-25 09:11:41,077 INFO  [Thread:Thread-106] weaver.servicefiles.BrowserXML.<init>() - BrowserXML init start ....
2019-12-25 09:11:41,086 INFO  [Thread:Thread-106] weaver.servicefiles.BrowserXML.<init>() - BrowserXML init end ....
2019-12-25 09:11:41,097 INFO  [Thread:Thread-106] weaver.general.InitServiceXMLtoDB.initCache() - 初始化缓存结束......
2019-12-25 09:11:41,104 ERROR [Thread:Thread-106] weaver.interfaces.schedule.ScheduleManage.start() - Schedule Cron Job 缓存（schedule.deleteEML）
2019-12-25 09:11:41,108 ERROR [Thread:Thread-106] weaver.interfaces.schedule.ScheduleManage.start() - Schedule Cron Job 执行异常(deleteEML):
org.quartz.ObjectAlreadyExistsException: Unable to store Job with name: 'schedule.deleteEML' and group: 'cron', because one already exists with this identification.
	at org.quartz.simpl.RAMJobStore.storeJob(RAMJobStore.java:222)
	at org.quartz.simpl.RAMJobStore.storeJobAndTrigger(RAMJobStore.java:195)
	at org.quartz.core.QuartzScheduler.scheduleJob(QuartzScheduler.java:703)
	at org.quartz.impl.StdScheduler.scheduleJob(StdScheduler.java:255)
	at weaver.interfaces.schedule.ScheduleManage.start(ScheduleManage.java:102)
	at weaver.general.InitServerXMLtoDBThread.run(InitServerXMLtoDBThread.java:40)
	at java.lang.Thread.run(Thread.java:748)
2019-12-25 09:11:41,109 ERROR [Thread:Thread-106] weaver.interfaces.schedule.ScheduleManage.start() - Schedule Cron Job 缓存（schedule.Mode4CptCalculateDeprecationJob）
2019-12-25 09:11:41,110 ERROR [Thread:Thread-106] weaver.interfaces.schedule.ScheduleManage.start() - Schedule Cron Job 执行异常(Mode4CptCalculateDeprecationJob):
org.quartz.ObjectAlreadyExistsException: Unable to store Job with name: 'schedule.Mode4CptCalculateDeprecationJob' and group: 'cron', because one already exists with this identification.
	at org.quartz.simpl.RAMJobStore.storeJob(RAMJobStore.java:222)
	at org.quartz.simpl.RAMJobStore.storeJobAndTrigger(RAMJobStore.java:195)
	at org.quartz.core.QuartzScheduler.scheduleJob(QuartzScheduler.java:703)
	at org.quartz.impl.StdScheduler.scheduleJob(StdScheduler.java:255)
	at weaver.interfaces.schedule.ScheduleManage.start(ScheduleManage.java:102)
	at weaver.general.InitServerXMLtoDBThread.run(InitServerXMLtoDBThread.java:40)
	at java.lang.Thread.run(Thread.java:748)
2019-12-25 09:11:41,110 ERROR [Thread:Thread-106] weaver.interfaces.schedule.ScheduleManage.start() - Schedule Cron Job 缓存（schedule.CptLowInventoryRemindJob）
2019-12-25 09:11:41,110 ERROR [Thread:Thread-106] weaver.interfaces.schedule.ScheduleManage.start() - Schedule Cron Job 执行异常(CptLowInventoryRemindJob):
org.quartz.ObjectAlreadyExistsException: Unable to store Job with name: 'schedule.CptLowInventoryRemindJob' and group: 'cron', because one already exists with this identification.
	at org.quartz.simpl.RAMJobStore.storeJob(RAMJobStore.java:222)
	at org.quartz.simpl.RAMJobStore.storeJobAndTrigger(RAMJobStore.java:195)
	at org.quartz.core.QuartzScheduler.scheduleJob(QuartzScheduler.java:703)
	at org.quartz.impl.StdScheduler.scheduleJob(StdScheduler.java:255)
	at weaver.interfaces.schedule.ScheduleManage.start(ScheduleManage.java:102)
	at weaver.general.InitServerXMLtoDBThread.run(InitServerXMLtoDBThread.java:40)
	at java.lang.Thread.run(Thread.java:748)
2019-12-25 09:11:41,110 ERROR [Thread:Thread-106] weaver.interfaces.schedule.ScheduleManage.start() - Schedule Cron Job 缓存（schedule.Mode4CptDulldaysInventoryRemindJob）
2019-12-25 09:11:41,110 ERROR [Thread:Thread-106] weaver.interfaces.schedule.ScheduleManage.start() - Schedule Cron Job 执行异常(Mode4CptDulldaysInventoryRemindJob):
org.quartz.ObjectAlreadyExistsException: Unable to store Job with name: 'schedule.Mode4CptDulldaysInventoryRemindJob' and group: 'cron', because one already exists with this identification.
	at org.quartz.simpl.RAMJobStore.storeJob(RAMJobStore.java:222)
	at org.quartz.simpl.RAMJobStore.storeJobAndTrigger(RAMJobStore.java:195)
	at org.quartz.core.QuartzScheduler.scheduleJob(QuartzScheduler.java:703)
	at org.quartz.impl.StdScheduler.scheduleJob(StdScheduler.java:255)
